name,material_type,core_size_nm,zeta_potential_mv,surface_area_m2g,coating,source_type,doi,drs_uri,sample_id,study_name,file_type
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0010b837-1dc3-581d-93d0-692ebd088c6e,36601880,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/bc05444b-63c6-5f18-b65e-b88a7ee929f0,16285697,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3071a166-8c9f-58e4-8ff6-4e070cf8c4ed,101318665,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ce910e0e-8850-563c-a15b-227744015e5d,11337754,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3d1aa3b1-fba9-57d3-958b-88641272064b,77365249,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a662bde3-00ec-59ea-94f6-a6ca276a0dc3,11337782,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d417aea8-8b6d-5a93-8b9a-310bb9076b6f,87425032,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0b5f4808-0e0e-5d64-b092-088589fefe9e,53772288,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/cc15b85d-8e01-559a-af06-306e6786ee10,88932362,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e7d8903a-ede5-5997-a618-20f1a48b7aee,28835855,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5c881d6c-0250-54eb-a8dc-739f1a93e3ca,9142292,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e4c5b74f-f54d-5b7d-833c-698866f2c8b8,29851674,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6837d7a3-938c-5192-a352-f4d36c085ab8,96075779,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8d69b498-4fc3-51a1-8a4a-1cf767c9e6c3,82083842,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/00100f14-7240-53f1-ab52-d7e443a8cd04,29851667,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7a811ab9-76a0-52a2-836f-62f272134f2d,15368246,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f8b5524a-79ef-5854-b435-c0c1a1f3a15c,6356999,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/306efb2a-8337-5d2c-aea6-d5d694c21fd6,46006290,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1a1438d0-bfbc-589c-8a51-9f045aa5bd8b,6979621,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/afe1bdaa-0526-53fa-be62-83452c43e1a3,115900498,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2a9e35de-e8b8-5bf8-be64-dbe8261646a5,53346305,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24d4f7be-1416-5e10-9587-4c1dbea14399,9142316,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8d62f9ba-5f65-5795-9338-53f9418ec121,85491712,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/745842e5-bc34-560e-91ce-5411fd3741d7,12451856,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/36a5fb58-74b8-5f86-bfca-f91527a249f3,77365250,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a6713e47-c9d4-54fc-8d2c-3aca9052ad37,65765398,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/dc74b4a5-0d1a-5e57-9ab2-e1ca5202f573,54820870,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/86dc562d-3c70-5be0-b407-fdbe34a5b9cb,9142311,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/622bc3c8-f996-52d1-8e3d-3b523bd8cad8,56623113,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4f58e673-68ec-5be5-8055-21dbe18d33f0,15368218,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c1a59efd-29de-52c1-9ef5-c8d462ea1a9d,9142277,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3ce7ffe7-a75e-5754-b027-ae70b4ad8b71,39124997,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24ccf851-1ee9-5a76-a9f4-13b3cb59707f,115900500,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c40c5f38-fcfd-5fee-82c7-76fbe4904fb1,101318656,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/064e9e95-8539-5ea1-8d17-1998db6ea14c,9142276,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2a816989-f423-556e-8288-d36431b489e6,35487748,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/494d65c0-1718-52c1-803d-d1b04c3ff800,9142315,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/560b2142-8485-597e-a609-a9d5d8438dd7,11337773,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/113a556d-e832-5352-83db-851f1ae20a35,6979622,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d70c6924-0887-5421-a047-d83504cc0b75,115900476,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/19ee1acd-c814-5abd-bd41-22298164daf0,9142287,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/df86b84d-d005-5e5c-8f70-cda1362e60c2,63864834,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7a8398d8-1c30-5922-bd1a-20b8c49f9d89,11337767,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9fede71f-5eb6-5fea-ae84-a6890a416d2b,9142276,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ecc88cec-9a82-5849-b040-1af1f8808c1b,115900503,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2568ccc2-c10d-5f91-a98f-ba8016a8c005,40566789,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b2d0235c-d7a6-5145-8c7f-b9ccdbf6d79b,96075804,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4380b5d7-c32d-5de3-9d65-ed7deb44c33d,11337770,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6effb9dd-dd39-5fef-af21-f4bdf0a55e9d,12451852,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/687192a8-b9df-50aa-a070-3685e1d56800,9142278,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/cc56beff-cf61-5e11-b295-e8a1bf07b390,55967749,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ed736d80-a69a-5621-9711-ba3dfd6b90cd,13041712,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2b498f89-5c83-53fb-a5b3-76688d3f6a65,88932360,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8dc9c410-44d5-5394-ae93-ed03039c6158,11337788,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4ff9c571-2f28-52fb-a6f6-007736fd031c,15368258,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2564be04-9138-5e35-8efc-ec09a1b6196e,36601862,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/56545f2c-fd2b-5d64-b490-c4c4879bce5e,36601858,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1a6305a0-9bd5-502a-9a80-22ab14b88382,28835985,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a05f63aa-d5eb-5802-9c41-659d5c5332d0,9142306,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d1670514-0cc5-570d-98a7-e3e3b444bb64,10780733,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ceaa2af4-ec9e-5c29-9af3-6bab75d331af,8388609,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5cda3204-5d95-5a52-9bea-15bb8bc53681,47349769,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1a62ad49-cb22-5d05-86a8-87f25919db98,Not Applicable,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5cd9e04e-a2f6-5f2c-89b9-02f09e8ee6a4,81330181,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/005ec9e5-108b-5cd5-9e9a-211fbe5067eb,96075777,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/abd7ca78-e2a9-5b61-b6a4-736b1e8df31d,87425025,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/30960f4f-8c3f-5b17-9551-bcbbc074270b,6979623,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0bb643a4-689b-5459-92e3-52da03d284b5,7667712,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/686ae8ec-dca9-508a-8a9e-72dbbc6d2297,80838656,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6ee6eacf-bbb9-5291-b732-a029cfd33f1c,5341185,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/626b176f-5f10-5276-9b15-edf1b5111630,15368198,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a68bc776-2dbd-5309-b4f3-9af1d0378bb2,9142305,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3d6ee22c-dd5d-520e-93ee-b64da65c0fb1,54820869,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/254ae035-ab58-5f00-ad4e-1911b0547a3d,54820874,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c97490c4-209c-51ef-94fb-64ea5934c472,9142281,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/436af328-83a1-5f7e-a286-d65554b515fb,9142274,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/dc999aff-fd5f-525f-afa7-5fd7cb8535a6,9142300,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a68d1cae-ec1a-5508-a41b-98c2c362186f,9142299,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/684f031b-998e-5d25-b5c6-7d9adbd20225,33161226,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0bb30de6-7640-5da4-b023-6193fea10683,39124993,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/87406ff6-740a-5d39-88a8-3f8884a30472,103383041,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b766571c-ba88-5157-b38c-de3bb651294d,69861391,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f9bf59cd-6285-5fc0-9f79-3d3513eee233,57933824,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3d6e2e40-7a8e-5a7b-8c37-61b7445801ad,74055680,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/06983656-fdaa-5e60-ba7f-4446e6d8c72a,11337753,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f9b5aabb-518b-5b74-81c8-5f1dbefffed7,115900451,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/cea78a32-81f3-53ed-9d7b-523e81a95344,115900480,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/253cf02e-0360-5885-a1b9-018f3ff47e6f,26476558,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2afc0509-62de-55a9-9559-29d54f706224,115900476,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8dc3f986-8928-55f9-a492-0a3ff80ac4d0,11337762,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/436acc4b-e7aa-5d02-a045-c64c4caaee0b,44302338,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f9ad7059-3126-5562-8b50-be573328e672,65765392,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4ff7991a-b099-5e14-8948-e50b913ec7c1,46006273,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b54bd812-8b1d-5717-984c-1f757f58d4d8,79462406,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1a54d508-59b5-5a87-a59d-f6370d18dc98,27688963,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5ccbeddd-bb7c-5655-9aad-50be898a18a5,27688963,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d1665a2b-34dc-5bca-96dd-c3cddd944c1f,82083847,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/810e1b0c-c708-5fa4-9ba2-d4559704252b,9142318,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/36a94c81-d7cc-5fdc-96bd-4104bb80f9e4,63864834,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/94171df0-b907-5e14-9856-c468a2beb42f,13041774,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ab83e764-d23b-5319-b63b-2296921dae03,115900592,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b735482b-8df6-56fd-afa4-e814e2c0d3da,39124996,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6e999bed-e57f-5caf-bd81-01fd20f5ca3c,9142286,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/869df00d-93c9-55b3-9b4d-a2b24ed8dc08,9142275,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f87d0d8f-2093-5e82-bb48-ef428c969d29,40566789,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8d5cf829-a8fd-59e7-8f7f-826896285cf7,9142277,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ecaa1549-72d3-596a-8060-b8314161dbf9,57933825,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/19ce83e4-7629-590b-ac88-1928685965ab,61341698,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24a344b1-ca95-501e-9e0e-0230db1400ce,108691456,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e7bf619b-59e6-5b74-8a38-98af05db51bc,11337782,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/30772749-8aee-5612-a78c-cce7d1c26638,45416450,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/be911679-a6e0-54ae-b959-31519034ae14,27688969,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4950ff68-89c3-52c1-b354-6bb4da54b979,55967757,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/493b822b-3086-5b5e-b907-7897babe3bbc,27131909,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a64d8be0-79d7-5177-a316-1d73f139093f,90734593,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d9ceb5bf-d2cf-5bbe-a159-ad355c12837e,115900481,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/42ff1d41-0df6-506f-8740-3c6c2ed30ee7,69861380,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0670733d-1531-54e2-a328-76333d45d99e,82083852,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/74458d5e-e8a0-5c75-933e-7c33b79a8c9e,9142295,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5c8738bf-553a-558e-9360-bde33e7ea680,45416452,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0630f248-3e99-5782-973e-1a6dbd618224,11337755,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/dc75db03-0597-5ed4-87a5-125cef1fc2d9,15138824,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/be9131bb-3d0c-540a-9fde-41b668f1913e,11337749,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7466a727-cbbc-57ec-8169-bc70c7c1e978,31358983,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0b33ead3-082c-5ddd-984e-a19ad2f33f74,31358983,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/dc68f13f-c54f-54ab-9d29-7a393d4d7305,115900443,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6225a430-41f4-5f27-8fdb-d800058eb21f,54427648,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1130ee0a-1df0-5831-8ff6-3758186699b9,96075785,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/11356ede-5881-5abd-bb96-2c01aa14f279,10780745,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/74582e90-0924-5ce7-9e13-e7951de9df1f,6586368,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/430181af-9dec-5651-a085-c3154d89460e,28835843,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7a5e3f15-add3-5a9d-b8ce-b12696901079,9142307,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/bbf7c2d4-788c-518b-b118-b40e2d5d8f04,82083841,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b2aba820-556e-5a3a-a35c-b875a0825ac5,36601885,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/36a048b0-a59d-58a2-b786-ea0b8890c936,115900423,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4958d422-c039-5c17-96d6-fb564e6f8963,28835975,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b53c8773-77fe-56fb-8571-50e8cacb7453,11337795,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/cc18356e-139c-508d-a137-36040588377b,96075783,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f8956f8d-be06-59ae-9cfa-d6f105238333,115900498,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1124b321-af29-5eb6-8344-5cb203ecb12a,15368207,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/74661e26-a9ed-5eb6-bcc4-0afae74acb07,72810501,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/941efebb-61f1-5deb-b0d7-b026b7a6aa53,9142274,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f8682052-50fe-54a4-b9be-497f6c5ec811,11337759,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/df7671a8-cf31-5818-a49c-259b7b8083d1,9142289,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a650a7cb-98e7-54ea-9add-0f8c26bdbc6b,82083842,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a6540906-bb16-5f63-82b4-f76f1beacdc1,11337761,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f85182c8-58bb-59f8-9a65-fbadfe13491c,9142311,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9a8055b9-9925-5caf-b3c8-85e4bedf46eb,11337784,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6eb14315-8df2-508f-a142-8f087735aeb3,101318662,caNanoLab Data,CSV
